timestamp,hour,day_of_week,tier,load_state,ina219_voltage,acs712_current,acs712_voltage,acs712_adc,power_watts,solar_production,solar_voltage,solar_current,battery_soc,total_load_power,cloud_cover,weather,classification
2025-11-23 16:35:37,16,6,2,1,11.9,1.209,1.798,557,14.39,308.59,47.13,6.55,87.2,71.02,56.5,Partly Cloudy,NORMAL
2025-11-23 16:35:37,16,6,3,1,11.82,2.514,1.957,606,29.71,308.59,47.13,6.55,87.2,71.02,56.5,Partly Cloudy,ANOMALY
2025-11-23 16:40:37,16,6,1,1,12.06,2.085,1.905,590,25.15,300.85,47.98,6.27,87.3,56.32,56.5,Partly Cloudy,NORMAL
2025-11-23 16:40:37,16,6,2,1,12.05,1.407,1.822,564,16.95,300.85,47.98,6.27,87.3,56.32,56.5,Partly Cloudy,NORMAL
2025-11-23 16:40:37,16,6,3,1,12.11,1.174,1.793,555,14.22,300.85,47.98,6.27,87.3,56.32,56.5,Partly Cloudy,NORMAL
2025-11-23 16:45:37,16,6,1,1,12.14,1.489,1.832,567,18.08,304.58,48.69,6.26,87.3,43.77,56.5,Partly Cloudy,NORMAL
2025-11-23 16:45:37,16,6,2,0,0.0,0.0,1.65,511,0.0,304.58,48.69,6.26,87.3,43.77,56.5,Partly Cloudy,NORMAL
2025-11-23 16:45:37,16,6,3,1,11.54,2.225,1.922,595,25.69,304.58,48.69,6.26,87.3,43.77,56.5,Partly Cloudy,ANOMALY
2025-11-23 16:50:37,16,6,1,1,11.58,1.74,1.862,577,20.15,380.46,48.98,7.77,87.3,34.33,56.5,Partly Cloudy,NORMAL
2025-11-23 16:50:37,16,6,2,0,0.0,0.0,1.65,511,0.0,380.46,48.98,7.77,87.3,34.33,56.5,Partly Cloudy,NORMAL
2025-11-23 16:50:37,16,6,3,1,12.22,1.16,1.792,555,14.18,380.46,48.98,7.77,87.3,34.33,56.5,Partly Cloudy,NORMAL
2025-11-23 16:55:37,16,6,1,1,12.05,1.656,1.852,574,19.95,277.59,47.16,5.89,87.4,72.24,56.5,Partly Cloudy,NORMAL
2025-11-23 16:55:37,16,6,2,1,11.83,4.42,2.19,678,52.29,277.59,47.16,5.89,87.4,72.24,56.5,Partly Cloudy,ANOMALY
2025-11-23 16:55:37,16,6,3,0,0.0,0.0,1.65,511,0.0,277.59,47.16,5.89,87.4,72.24,56.5,Partly Cloudy,NORMAL
2025-11-23 17:00:37,17,6,1,1,12.07,2.268,1.927,597,27.38,192.32,47.62,4.04,87.4,66.61,56.5,Partly Cloudy,NORMAL
2025-11-23 17:00:37,17,6,2,1,12.23,2.237,1.923,596,27.35,192.32,47.62,4.04,87.4,66.61,56.5,Partly Cloudy,NORMAL
2025-11-23 17:00:37,17,6,3,1,12.17,0.976,1.769,548,11.88,192.32,47.62,4.04,87.4,66.61,56.5,Partly Cloudy,NORMAL
2025-11-23 17:05:37,17,6,1,1,11.78,2.664,1.975,612,31.38,177.86,47.32,3.76,87.4,49.54,56.5,Partly Cloudy,NORMAL
2025-11-23 17:05:37,17,6,2,1,12.19,1.489,1.832,567,18.16,177.86,47.32,3.76,87.4,49.54,56.5,Partly Cloudy,NORMAL
2025-11-23 17:05:37,17,6,3,0,0.0,0.0,1.65,511,0.0,177.86,47.32,3.76,87.4,49.54,56.5,Partly Cloudy,NORMAL
2025-11-23 17:10:37,17,6,1,1,11.59,2.173,1.915,593,25.18,205.32,47.38,4.33,87.4,97.78,56.5,Partly Cloudy,NORMAL
2025-11-23 17:10:37,17,6,2,1,11.86,5.0,2.26,700,59.3,205.32,47.38,4.33,87.4,97.78,56.5,Partly Cloudy,ANOMALY
2025-11-23 17:10:37,17,6,3,1,11.54,1.153,1.791,555,13.31,205.32,47.38,4.33,87.4,97.78,56.5,Partly Cloudy,NORMAL
2025-11-23 17:15:37,17,6,1,1,12.44,2.124,1.909,591,26.43,157.31,48.46,3.25,87.4,62.57,56.5,Partly Cloudy,NORMAL
2025-11-23 17:15:37,17,6,2,1,12.12,1.732,1.861,577,20.99,157.31,48.46,3.25,87.4,62.57,56.5,Partly Cloudy,NORMAL
2025-11-23 17:15:37,17,6,3,1,11.92,1.272,1.805,559,15.15,157.31,48.46,3.25,87.4,62.57,56.5,Partly Cloudy,NORMAL
2025-11-23 17:20:37,17,6,1,1,12.17,2.326,1.934,599,28.3,142.14,48.82,2.91,87.5,66.68,56.5,Partly Cloudy,NORMAL
2025-11-23 17:20:37,17,6,2,1,11.87,2.137,1.911,592,25.37,142.14,48.82,2.91,87.5,66.68,56.5,Partly Cloudy,NORMAL
2025-11-23 17:20:37,17,6,3,1,12.29,1.059,1.779,551,13.01,142.14,48.82,2.91,87.5,66.68,56.5,Partly Cloudy,NORMAL
2025-11-23 17:25:37,17,6,1,1,12.42,2.432,1.947,603,30.2,187.76,47.87,3.92,87.5,114.73,56.5,Partly Cloudy,NORMAL
2025-11-23 17:25:37,17,6,2,1,12.39,2.045,1.9,588,25.35,187.76,47.87,3.92,87.5,114.73,56.5,Partly Cloudy,NORMAL
2025-11-23 17:25:37,17,6,3,1,11.83,5.0,2.26,700,59.17,187.76,47.87,3.92,87.5,114.73,56.5,Partly Cloudy,ANOMALY
2025-11-23 17:30:37,17,6,1,1,11.91,3.435,2.069,641,40.91,104.41,47.34,2.21,87.5,64.56,56.5,Partly Cloudy,NORMAL
2025-11-23 17:30:37,17,6,2,1,12.22,1.936,1.886,584,23.65,104.41,47.34,2.21,87.5,64.56,56.5,Partly Cloudy,NORMAL
2025-11-23 17:30:37,17,6,3,0,0.0,0.0,1.65,511,0.0,104.41,47.34,2.21,87.5,64.56,56.5,Partly Cloudy,NORMAL
2025-11-23 17:35:37,17,6,1,1,12.31,3.488,2.076,643,42.93,138.57,48.78,2.84,87.5,90.27,56.5,Partly Cloudy,NORMAL
2025-11-23 17:35:37,17,6,2,1,11.95,2.35,1.937,600,28.09,138.57,48.78,2.84,87.5,90.27,56.5,Partly Cloudy,NORMAL
2025-11-23 17:35:37,17,6,3,1,12.25,1.571,1.842,570,19.25,138.57,48.78,2.84,87.5,90.27,56.5,Partly Cloudy,NORMAL
2025-11-23 17:40:37,17,6,1,1,11.59,2.834,1.996,618,32.84,230.39,48.61,4.74,87.5,62.54,56.5,Partly Cloudy,NORMAL
2025-11-23 17:40:37,17,6,2,1,11.89,1.761,1.865,578,20.93,230.39,48.61,4.74,87.5,62.54,56.5,Partly Cloudy,NORMAL
2025-11-23 17:40:37,17,6,3,1,11.67,0.751,1.742,539,8.76,230.39,48.61,4.74,87.5,62.54,56.5,Partly Cloudy,NORMAL
2025-11-23 17:45:37,17,6,1,1,12.49,3.389,2.064,639,42.34,202.67,48.34,4.19,87.5,42.34,56.5,Partly Cloudy,NORMAL
2025-11-23 17:45:37,17,6,2,0,0.0,0.0,1.65,511,0.0,202.67,48.34,4.19,87.5,42.34,56.5,Partly Cloudy,NORMAL
2025-11-23 17:45:37,17,6,3,0,0.0,0.0,1.65,511,0.0,202.67,48.34,4.19,87.5,42.34,56.5,Partly Cloudy,NORMAL
2025-11-23 17:50:37,17,6,1,1,12.24,2.113,1.908,591,25.86,136.61,47.05,2.9,87.5,58.08,56.5,Partly Cloudy,NORMAL
2025-11-23 17:50:37,17,6,2,1,12.37,2.605,1.968,610,32.22,136.61,47.05,2.9,87.5,58.08,56.5,Partly Cloudy,NORMAL
2025-11-23 17:50:37,17,6,3,0,0.0,0.0,1.65,511,0.0,136.61,47.05,2.9,87.5,58.08,56.5,Partly Cloudy,NORMAL
2025-11-23 17:55:37,17,6,1,1,12.42,2.795,1.991,617,34.72,141.51,47.74,2.96,87.6,72.76,56.5,Partly Cloudy,NORMAL
2025-11-23 17:55:37,17,6,2,1,11.82,1.78,1.867,578,21.05,141.51,47.74,2.96,87.6,72.76,56.5,Partly Cloudy,NORMAL
2025-11-23 17:55:37,17,6,3,1,11.7,1.452,1.827,566,17.0,141.51,47.74,2.96,87.6,72.76,56.5,Partly Cloudy,NORMAL
2025-11-23 18:00:37,18,6,1,1,11.92,3.469,2.074,642,41.37,0.0,0.0,0.0,87.5,59.64,56.5,Partly Cloudy,NORMAL
2025-11-23 18:00:37,18,6,2,0,0.0,0.0,1.65,511,0.0,0.0,0.0,0.0,87.5,59.64,56.5,Partly Cloudy,NORMAL
2025-11-23 18:00:37,18,6,3,1,11.65,1.569,1.842,570,18.27,0.0,0.0,0.0,87.5,59.64,56.5,Partly Cloudy,NORMAL
2025-11-23 18:05:37,18,6,1,1,11.51,3.343,2.058,638,38.48,0.0,0.0,0.0,87.5,52.03,56.5,Partly Cloudy,NORMAL
2025-11-23 18:05:37,18,6,2,0,0.0,0.0,1.65,511,0.0,0.0,0.0,0.0,87.5,52.03,56.5,Partly Cloudy,NORMAL
2025-11-23 18:05:37,18,6,3,1,12.03,1.126,1.787,554,13.55,0.0,0.0,0.0,87.5,52.03,56.5,Partly Cloudy,NORMAL
2025-11-23 18:10:37,18,6,1,1,12.27,2.765,1.988,616,33.93,47.79,47.34,1.01,87.5,43.04,56.5,Partly Cloudy,NORMAL
2025-11-23 18:10:37,18,6,2,0,0.0,0.0,1.65,511,0.0,47.79,47.34,1.01,87.5,43.04,56.5,Partly Cloudy,NORMAL
2025-11-23 18:10:37,18,6,3,1,11.63,0.783,1.746,541,9.11,47.79,47.34,1.01,87.5,43.04,56.5,Partly Cloudy,NORMAL
2025-11-23 18:15:37,18,6,1,1,12.15,3.523,2.08,644,42.81,0.0,0.0,0.0,87.5,72.73,56.5,Partly Cloudy,NORMAL
2025-11-23 18:15:37,18,6,2,1,12.35,2.422,1.946,603,29.91,0.0,0.0,0.0,87.5,72.73,56.5,Partly Cloudy,NORMAL
2025-11-23 18:15:37,18,6,3,0,0.0,0.0,1.65,511,0.0,0.0,0.0,0.0,87.5,72.73,56.5,Partly Cloudy,NORMAL
2025-11-23 18:20:37,18,6,1,1,12.2,2.05,1.9,589,25.0,127.49,47.71,2.67,87.5,66.98,56.5,Partly Cloudy,NORMAL
2025-11-23 18:20:37,18,6,2,1,12.3,2.218,1.921,595,27.27,127.49,47.71,2.67,87.5,66.98,56.5,Partly Cloudy,NORMAL
2025-11-23 18:20:37,18,6,3,1,11.5,1.278,1.806,559,14.71,127.49,47.71,2.67,87.5,66.98,56.5,Partly Cloudy,NORMAL
2025-11-23 18:25:37,18,6,1,1,11.62,2.206,1.919,595,25.64,0.0,0.0,0.0,87.5,51.08,56.5,Partly Cloudy,NORMAL
2025-11-23 18:25:37,18,6,2,1,12.26,2.076,1.903,590,25.44,0.0,0.0,0.0,87.5,51.08,56.5,Partly Cloudy,NORMAL
2025-11-23 18:25:37,18,6,3,0,0.0,0.0,1.65,511,0.0,0.0,0.0,0.0,87.5,51.08,56.5,Partly Cloudy,NORMAL
2025-11-23 18:30:37,18,6,1,1,12.31,3.082,2.026,628,37.93,0.0,0.0,0.0,87.5,81.84,56.5,Partly Cloudy,NORMAL
2025-11-23 18:30:37,18,6,2,1,11.87,2.18,1.916,594,25.89,0.0,0.0,0.0,87.5,81.84,56.5,Partly Cloudy,NORMAL
2025-11-23 18:30:37,18,6,3,1,12.31,1.464,1.829,566,18.02,0.0,0.0,0.0,87.5,81.84,56.5,Partly Cloudy,NORMAL
2025-11-23 18:35:37,18,6,1,1,11.9,2.521,1.958,606,30.0,0.0,0.0,0.0,87.5,30.0,56.5,Partly Cloudy,NORMAL
2025-11-23 18:35:37,18,6,2,0,0.0,0.0,1.65,511,0.0,0.0,0.0,0.0,87.5,30.0,56.5,Partly Cloudy,NORMAL
2025-11-23 18:35:37,18,6,3,0,0.0,0.0,1.65,511,0.0,0.0,0.0,0.0,87.5,30.0,56.5,Partly Cloudy,NORMAL
2025-11-23 18:40:37,18,6,1,1,12.5,3.068,2.025,627,38.34,0.0,0.0,0.0,87.5,50.62,56.5,Partly Cloudy,NORMAL
2025-11-23 18:40:37,18,6,2,0,0.0,0.0,1.65,511,0.0,0.0,0.0,0.0,87.5,50.62,56.5,Partly Cloudy,NORMAL
2025-11-23 18:40:37,18,6,3,1,11.84,1.038,1.777,550,12.29,0.0,0.0,0.0,87.5,50.62,56.5,Partly Cloudy,NORMAL
2025-11-23 18:45:37,18,6,1,1,11.98,2.223,1.921,595,26.63,8.28,47.34,0.17,87.5,45.64,56.5,Partly Cloudy,NORMAL
2025-11-23 18:45:37,18,6,2,1,12.19,1.56,1.84,570,19.02,8.28,47.34,0.17,87.5,45.64,56.5,Partly Cloudy,NORMAL
2025-11-23 18:45:37,18,6,3,0,0.0,0.0,1.65,511,0.0,8.28,47.34,0.17,87.5,45.64,56.5,Partly Cloudy,NORMAL
2025-11-23 18:50:37,18,6,1,1,11.8,2.78,1.989,616,32.82,43.91,47.49,0.92,87.5,69.14,56.5,Partly Cloudy,NORMAL
2025-11-23 18:50:37,18,6,2,1,12.47,1.76,1.865,578,21.95,43.91,47.49,0.92,87.5,69.14,56.5,Partly Cloudy,NORMAL
2025-11-23 18:50:37,18,6,3,1,12.21,1.178,1.794,556,14.38,43.91,47.49,0.92,87.5,69.14,56.5,Partly Cloudy,NORMAL
2025-11-23 18:55:37,18,6,1,1,12.11,2.559,1.962,608,30.99,0.0,0.0,0.0,87.5,60.5,56.5,Partly Cloudy,NORMAL
2025-11-23 18:55:37,18,6,2,1,12.12,2.435,1.947,603,29.51,0.0,0.0,0.0,87.5,60.5,56.5,Partly Cloudy,NORMAL
2025-11-23 18:55:37,18,6,3,0,0.0,0.0,1.65,511,0.0,0.0,0.0,0.0,87.5,60.5,56.5,Partly Cloudy,NORMAL
2025-11-23 19:00:37,19,6,1,1,11.6,3.261,2.048,634,37.84,0.0,0.0,0.0,87.5,72.87,56.5,Partly Cloudy,NORMAL
2025-11-23 19:00:37,19,6,2,1,11.62,1.813,1.871,580,21.07,0.0,0.0,0.0,87.5,72.87,56.5,Partly Cloudy,NORMAL
2025-11-23 19:00:37,19,6,3,1,12.39,1.127,1.788,554,13.96,0.0,0.0,0.0,87.5,72.87,56.5,Partly Cloudy,NORMAL
2025-11-23 19:05:37,19,6,1,1,12.39,2.766,1.988,616,34.28,0.0,0.0,0.0,87.5,74.28,56.5,Partly Cloudy,NORMAL
2025-11-23 19:05:37,19,6,2,1,12.42,2.281,1.929,597,28.33,0.0,0.0,0.0,87.5,74.28,56.5,Partly Cloudy,NORMAL
2025-11-23 19:05:37,19,6,3,1,11.8,0.989,1.771,548,11.67,0.0,0.0,0.0,87.5,74.28,56.5,Partly Cloudy,NORMAL
2025-11-23 19:10:37,19,6,1,1,12.42,3.242,2.046,634,40.27,0.0,0.0,0.0,87.4,67.32,56.5,Partly Cloudy,NORMAL
2025-11-23 19:10:37,19,6,2,1,11.68,2.316,1.933,599,27.05,0.0,0.0,0.0,87.4,67.32,56.5,Partly Cloudy,NORMAL
2025-11-23 19:10:37,19,6,3,0,0.0,0.0,1.65,511,0.0,0.0,0.0,0.0,87.4,67.32,56.5,Partly Cloudy,NORMAL
2025-11-23 19:15:37,19,6,1,1,11.85,2.673,1.976,612,31.67,0.0,0.0,0.0,87.4,49.23,56.5,Partly Cloudy,NORMAL
2025-11-23 19:15:37,19,6,2,1,12.14,1.446,1.827,566,17.56,0.0,0.0,0.0,87.4,49.23,56.5,Partly Cloudy,NORMAL
2025-11-23 19:15:37,19,6,3,0,0.0,0.0,1.65,511,0.0,0.0,0.0,0.0,87.4,49.23,56.5,Partly Cloudy,NORMAL
2025-11-23 19:20:37,19,6,1,1,11.96,3.574,2.086,646,42.73,0.0,0.0,0.0,87.4,76.4,56.5,Partly Cloudy,NORMAL
2025-11-23 19:20:37,19,6,2,1,12.35,1.996,1.894,587,24.65,0.0,0.0,0.0,87.4,76.4,56.5,Partly Cloudy,NORMAL
2025-11-23 19:20:37,19,6,3,1,11.9,0.758,1.743,540,9.02,0.0,0.0,0.0,87.4,76.4,56.5,Partly Cloudy,NORMAL
2025-11-23 19:25:37,19,6,1,1,11.85,5.0,2.26,700,59.25,0.0,0.0,0.0,87.4,103.91,56.5,Partly Cloudy,ANOMALY
2025-11-23 19:25:37,19,6,2,1,12.04,2.478,1.953,605,29.83,0.0,0.0,0.0,87.4,103.91,56.5,Partly Cloudy,NORMAL
2025-11-23 19:25:37,19,6,3,1,11.53,1.285,1.807,560,14.83,0.0,0.0,0.0,87.4,103.91,56.5,Partly Cloudy,NORMAL
2025-11-23 19:30:37,19,6,1,1,12.34,2.298,1.931,598,28.36,0.0,0.0,0.0,87.4,40.96,56.5,Partly Cloudy,NORMAL
2025-11-23 19:30:37,19,6,2,0,0.0,0.0,1.65,511,0.0,0.0,0.0,0.0,87.4,40.96,56.5,Partly Cloudy,NORMAL
2025-11-23 19:30:37,19,6,3,1,11.98,1.051,1.778,551,12.6,0.0,0.0,0.0,87.4,40.96,56.5,Partly Cloudy,NORMAL
2025-11-23 19:35:37,19,6,1,1,11.86,2.408,1.944,602,28.56,0.0,0.0,0.0,87.4,69.18,56.5,Partly Cloudy,NORMAL
2025-11-23 19:35:37,19,6,2,1,11.88,2.34,1.936,600,27.8,0.0,0.0,0.0,87.4,69.18,56.5,Partly Cloudy,NORMAL
2025-11-23 19:35:37,19,6,3,1,11.55,1.109,1.785,553,12.82,0.0,0.0,0.0,87.4,69.18,56.5,Partly Cloudy,NORMAL
2025-11-23 19:40:37,19,6,1,1,11.59,2.15,1.913,592,24.93,0.0,0.0,0.0,87.4,46.82,56.5,Partly Cloudy,NORMAL
2025-11-23 19:40:37,19,6,2,1,11.64,1.881,1.88,582,21.89,0.0,0.0,0.0,87.4,46.82,56.5,Partly Cloudy,NORMAL
2025-11-23 19:40:37,19,6,3,0,0.0,0.0,1.65,511,0.0,0.0,0.0,0.0,87.4,46.82,56.5,Partly Cloudy,NORMAL
2025-11-23 19:45:37,19,6,1,1,11.86,3.291,2.052,636,39.03,0.0,0.0,0.0,87.4,85.17,56.5,Partly Cloudy,NORMAL
2025-11-23 19:45:37,19,6,2,1,11.88,2.76,1.987,615,32.79,0.0,0.0,0.0,87.4,85.17,56.5,Partly Cloudy,NORMAL
2025-11-23 19:45:37,19,6,3,1,12.08,1.104,1.785,553,13.35,0.0,0.0,0.0,87.4,85.17,56.5,Partly Cloudy,NORMAL
2025-11-23 19:50:37,19,6,1,1,12.44,2.318,1.933,599,28.83,0.0,0.0,0.0,87.4,58.73,56.5,Partly Cloudy,NORMAL
2025-11-23 19:50:37,19,6,2,1,11.94,2.504,1.956,606,29.9,0.0,0.0,0.0,87.4,58.73,56.5,Partly Cloudy,NORMAL
2025-11-23 19:50:37,19,6,3,0,0.0,0.0,1.65,511,0.0,0.0,0.0,0.0,87.4,58.73,56.5,Partly Cloudy,NORMAL
2025-11-23 19:55:37,19,6,1,1,11.73,3.198,2.041,632,37.53,0.0,0.0,0.0,87.3,37.53,56.5,Partly Cloudy,NORMAL
2025-11-23 19:55:37,19,6,2,0,0.0,0.0,1.65,511,0.0,0.0,0.0,0.0,87.3,37.53,56.5,Partly Cloudy,NORMAL
2025-11-23 19:55:37,19,6,3,0,0.0,0.0,1.65,511,0.0,0.0,0.0,0.0,87.3,37.53,56.5,Partly Cloudy,NORMAL
2025-11-23 20:00:37,20,6,1,1,12.33,2.966,2.012,623,36.57,0.0,0.0,0.0,87.3,73.91,56.5,Partly Cloudy,NORMAL
2025-11-23 20:00:37,20,6,2,1,12.02,2.091,1.905,590,25.14,0.0,0.0,0.0,87.3,73.91,56.5,Partly Cloudy,NORMAL
2025-11-23 20:00:37,20,6,3,1,12.04,1.014,1.774,549,12.21,0.0,0.0,0.0,87.3,73.91,56.5,Partly Cloudy,NORMAL
2025-11-23 20:05:37,20,6,1,1,12.12,5.0,2.26,700,60.61,0.0,0.0,0.0,87.3,89.44,56.5,Partly Cloudy,ANOMALY
2025-11-23 20:05:37,20,6,2,1,11.55,2.496,1.955,605,28.82,0.0,0.0,0.0,87.3,89.44,56.5,Partly Cloudy,NORMAL
2025-11-23 20:05:37,20,6,3,0,0.0,0.0,1.65,511,0.0,0.0,0.0,0.0,87.3,89.44,56.5,Partly Cloudy,NORMAL
2025-11-23 20:10:37,20,6,1,1,12.2,2.904,2.005,621,35.44,0.0,0.0,0.0,87.3,55.39,56.5,Partly Cloudy,NORMAL
2025-11-23 20:10:37,20,6,2,0,0.0,0.0,1.65,511,0.0,0.0,0.0,0.0,87.3,55.39,56.5,Partly Cloudy,NORMAL
2025-11-23 20:10:37,20,6,3,1,11.85,1.684,1.856,575,19.95,0.0,0.0,0.0,87.3,55.39,56.5,Partly Cloudy,NORMAL
2025-11-23 20:15:37,20,6,1,1,11.53,3.321,2.056,637,38.28,0.0,0.0,0.0,87.3,78.97,56.5,Partly Cloudy,NORMAL
2025-11-23 20:15:37,20,6,2,1,12.11,1.686,1.856,575,20.42,0.0,0.0,0.0,87.3,78.97,56.5,Partly Cloudy,NORMAL
2025-11-23 20:15:37,20,6,3,1,11.59,1.749,1.864,577,20.26,0.0,0.0,0.0,87.3,78.97,56.5,Partly Cloudy,NORMAL
2025-11-23 20:20:37,20,6,1,1,12.37,2.743,1.985,615,33.94,0.0,0.0,0.0,87.3,72.87,56.5,Partly Cloudy,NORMAL
2025-11-23 20:20:37,20,6,2,1,11.93,1.826,1.873,580,21.78,0.0,0.0,0.0,87.3,72.87,56.5,Partly Cloudy,NORMAL
2025-11-23 20:20:37,20,6,3,1,12.1,1.417,1.823,565,17.15,0.0,0.0,0.0,87.3,72.87,56.5,Partly Cloudy,NORMAL
2025-11-23 20:25:37,20,6,1,1,11.72,2.574,1.964,608,30.16,0.0,0.0,0.0,87.3,49.4,56.5,Partly Cloudy,NORMAL
2025-11-23 20:25:37,20,6,2,0,0.0,0.0,1.65,511,0.0,0.0,0.0,0.0,87.3,49.4,56.5,Partly Cloudy,NORMAL
2025-11-23 20:25:37,20,6,3,1,12.4,1.552,1.84,570,19.24,0.0,0.0,0.0,87.3,49.4,56.5,Partly Cloudy,NORMAL
2025-11-23 20:30:37,20,6,1,1,11.71,3.473,2.074,642,40.67,0.0,0.0,0.0,87.3,40.67,56.5,Partly Cloudy,NORMAL
2025-11-23 20:30:37,20,6,2,0,0.0,0.0,1.65,511,0.0,0.0,0.0,0.0,87.3,40.67,56.5,Partly Cloudy,NORMAL
2025-11-23 20:30:37,20,6,3,0,0.0,0.0,1.65,511,0.0,0.0,0.0,0.0,87.3,40.67,56.5,Partly Cloudy,NORMAL
2025-11-23 20:35:37,20,6,1,1,12.45,3.151,2.035,630,39.21,0.0,0.0,0.0,87.3,54.24,56.5,Partly Cloudy,NORMAL
2025-11-23 20:35:37,20,6,2,0,0.0,0.0,1.65,511,0.0,0.0,0.0,0.0,87.3,54.24,56.5,Partly Cloudy,NORMAL
2025-11-23 20:35:37,20,6,3,1,12.31,1.22,1.799,557,15.03,0.0,0.0,0.0,87.3,54.24,56.5,Partly Cloudy,NORMAL
2025-11-23 20:40:37,20,6,1,1,11.93,2.653,1.974,611,31.66,0.0,0.0,0.0,87.3,46.89,56.5,Partly Cloudy,NORMAL
2025-11-23 20:40:37,20,6,2,0,0.0,0.0,1.65,511,0.0,0.0,0.0,0.0,87.3,46.89,56.5,Partly Cloudy,NORMAL
2025-11-23 20:40:37,20,6,3,1,11.71,1.301,1.809,560,15.23,0.0,0.0,0.0,87.3,46.89,56.5,Partly Cloudy,NORMAL
2025-11-23 20:45:37,20,6,1,1,11.55,3.565,2.085,646,41.18,0.0,0.0,0.0,87.2,70.38,56.5,Partly Cloudy,NORMAL
2025-11-23 20:45:37,20,6,2,1,12.21,1.433,1.825,565,17.49,0.0,0.0,0.0,87.2,70.38,56.5,Partly Cloudy,NORMAL
2025-11-23 20:45:37,20,6,3,1,11.72,0.999,1.772,549,11.71,0.0,0.0,0.0,87.2,70.38,56.5,Partly Cloudy,NORMAL
2025-11-23 20:50:37,20,6,1,1,12.24,3.242,2.046,634,39.7,0.0,0.0,0.0,87.2,58.63,56.5,Partly Cloudy,NORMAL
2025-11-23 20:50:37,20,6,2,0,0.0,0.0,1.65,511,0.0,0.0,0.0,0.0,87.2,58.63,56.5,Partly Cloudy,NORMAL
2025-11-23 20:50:37,20,6,3,1,12.36,1.531,1.837,569,18.93,0.0,0.0,0.0,87.2,58.63,56.5,Partly Cloudy,NORMAL
2025-11-23 20:55:37,20,6,1,1,11.64,3.071,2.025,627,35.76,0.0,0.0,0.0,87.2,55.97,56.5,Partly Cloudy,NORMAL
2025-11-23 20:55:37,20,6,2,0,0.0,0.0,1.65,511,0.0,0.0,0.0,0.0,87.2,55.97,56.5,Partly Cloudy,NORMAL
2025-11-23 20:55:37,20,6,3,1,11.84,1.706,1.858,576,20.21,0.0,0.0,0.0,87.2,55.97,56.5,Partly Cloudy,NORMAL
2025-11-23 21:00:37,21,6,1,1,11.63,2.325,1.934,599,27.03,0.0,0.0,0.0,87.2,73.87,56.5,Partly Cloudy,NORMAL
2025-11-23 21:00:37,21,6,2,1,11.79,2.016,1.896,587,23.76,0.0,0.0,0.0,87.2,73.87,56.5,Partly Cloudy,NORMAL
2025-11-23 21:00:37,21,6,3,1,12.23,1.888,1.881,582,23.08,0.0,0.0,0.0,87.2,73.87,56.5,Partly Cloudy,NORMAL
2025-11-23 21:05:37,21,6,1,1,12.35,2.183,1.917,594,26.96,0.0,0.0,0.0,87.2,65.2,56.5,Partly Cloudy,NORMAL
2025-11-23 21:05:37,21,6,2,1,12.14,1.66,1.853,574,20.15,0.0,0.0,0.0,87.2,65.2,56.5,Partly Cloudy,NORMAL
2025-11-23 21:05:37,21,6,3,1,11.92,1.517,1.835,568,18.09,0.0,0.0,0.0,87.2,65.2,56.5,Partly Cloudy,NORMAL
2025-11-23 21:10:37,21,6,1,1,12.05,2.578,1.965,609,31.07,0.0,0.0,0.0,87.2,66.58,56.5,Partly Cloudy,NORMAL
2025-11-23 21:10:37,21,6,2,1,11.73,1.868,1.878,582,21.91,0.0,0.0,0.0,87.2,66.58,56.5,Partly Cloudy,NORMAL
2025-11-23 21:10:37,21,6,3,1,12.12,1.122,1.787,553,13.6,0.0,0.0,0.0,87.2,66.58,56.5,Partly Cloudy,NORMAL
2025-11-23 21:15:37,21,6,1,1,11.63,2.408,1.944,602,27.99,0.0,0.0,0.0,87.2,49.79,56.5,Partly Cloudy,NORMAL
2025-11-23 21:15:37,21,6,2,1,12.02,1.813,1.871,580,21.8,0.0,0.0,0.0,87.2,49.79,56.5,Partly Cloudy,NORMAL
2025-11-23 21:15:37,21,6,3,0,0.0,0.0,1.65,511,0.0,0.0,0.0,0.0,87.2,49.79,56.5,Partly Cloudy,NORMAL
2025-11-23 21:20:37,21,6,1,1,12.23,2.72,1.982,614,33.26,0.0,0.0,0.0,87.2,46.25,56.5,Partly Cloudy,NORMAL
2025-11-23 21:20:37,21,6,2,0,0.0,0.0,1.65,511,0.0,0.0,0.0,0.0,87.2,46.25,56.5,Partly Cloudy,NORMAL
2025-11-23 21:20:37,21,6,3,1,11.5,1.129,1.788,554,12.99,0.0,0.0,0.0,87.2,46.25,56.5,Partly Cloudy,NORMAL
2025-11-23 21:25:37,21,6,1,1,12.2,5.0,2.26,700,60.99,0.0,0.0,0.0,87.2,88.88,56.5,Partly Cloudy,ANOMALY
2025-11-23 21:25:37,21,6,2,1,11.77,2.37,1.939,601,27.89,0.0,0.0,0.0,87.2,88.88,56.5,Partly Cloudy,NORMAL
2025-11-23 21:25:37,21,6,3,0,0.0,0.0,1.65,511,0.0,0.0,0.0,0.0,87.2,88.88,56.5,Partly Cloudy,NORMAL
2025-11-23 21:30:37,21,6,1,1,11.98,2.997,2.016,624,35.89,0.0,0.0,0.0,87.1,80.08,56.5,Partly Cloudy,NORMAL
2025-11-23 21:30:37,21,6,2,1,12.17,1.763,1.865,578,21.46,0.0,0.0,0.0,87.1,80.08,56.5,Partly Cloudy,NORMAL
